article_id,periodical,periodical_label,issue_id,year,code,family,reason,reason_words
JALEO_1981_11::A3,jaleo,Jaleo,JALEO_1981_11,1981,CRIT_03,CRIT,"Paco is elevated as a major artist, but the clearest functions are critical evaluation and critique of boundary-policing critics.",20
JALEO_1981_11::A4,jaleo,Jaleo,JALEO_1981_11,1981,CRIT_03,CRIT,"The text names historically important flamenco figures, but the visible excerpt does not clearly rank or canonize them beyond narrative presence.",21
JALEO_1981_11::A4,jaleo,Jaleo,JALEO_1981_11,1981,AUTH_04,AUTH,"The reserved colmao setting suggests intimacy, but the text does not explicitly frame intimacy as more authentic than staged or commercial flamenco.",22
JALEO_1981_11::A5,jaleo,Jaleo,JALEO_1981_11,1981,PED_02,PED,"Family lineage is invoked, but the excerpt does not describe teaching, apprenticeship, or embodied transmission of craft knowledge.",18
JALEO_1981_11::A6,jaleo,Jaleo,JALEO_1981_11,1981,PED_03,PED,"The piece is structured as a Spanish-language lesson, but the teaching is grammatical rather than flamenco knowledge transmission or access.",21
JALEO_1981_11::A7,jaleo,Jaleo,JALEO_1981_11,1981,CRIT_03,CRIT,"The article elevates Mora's importance, but the clearest value work is direct critical evaluation and institutional recognition rather than a separate canon or ranking claim.",26
JALEO_1981_11::A8,jaleo,Jaleo,JALEO_1981_11,1981,COMM_04,COMM,"Gypsy neighborhoods and gypsy genius are mentioned, but the visible passage primarily emphasizes communal mourning rather than identity-based authority as a distinct discourse function.",25
JALEO_1981_11::A8,jaleo,Jaleo,JALEO_1981_11,1981,AUTH_01,AUTH,"The phrase 'as true as the gypsy genius' praises Terremoto, but it is not a clear authenticity claim about proper flamenco.",21
JALEO_1981_11::A9,jaleo,Jaleo,JALEO_1981_11,1981,CRIT_03,CRIT,"Terms such as 'top artist' and 'stood out from the rest' imply hierarchy, but the stronger evidence supports general critical evaluation and aesthetic criteria.",24
JALEO_1981_11::A9,jaleo,Jaleo,JALEO_1981_11,1981,AUTH_02,AUTH,"Purity language is explicit, but the visible passage does not clearly exclude or devalue an impure target, so AUTH_01 is safer than purity boundary-work.",25
JALEO_1981_11::A10,jaleo,Jaleo,JALEO_1981_11,1981,CRIT_03,CRIT,"The text calls Greco famed and describes the best young talent, but the clearest hierarchy is already captured by the explicit critical evaluation of the show.",26
JALEO_1981_11::A11,jaleo,Jaleo,JALEO_1981_11,1981,PED_03,PED,"Virginia's class with Rosa Montoya is a learning detail, but it is incidental travel reporting rather than a discourse about access or pedagogy.",24
JALEO_1981_11::A11,jaleo,Jaleo,JALEO_1981_11,1981,CRIT_01,CRIT,"The concert advertisement names performers and promises a full performance, but it is promotional listing rather than critical evaluation.",19
JALEO_1981_11::A12,jaleo,Jaleo,JALEO_1981_11,1981,PED_02,PED,Ernesto's long involvement in dance and music is biographical and does not clearly describe authoritative transmission or lineage.,19
JALEO_1981_11::A13,jaleo,Jaleo,JALEO_1981_11,1981,COMM_03,COMM,"The juerga venue is mentioned, but the text breaks off before making any clear participatory or evaluative claim about the setting.",21
JALEO_1981_11::A14,jaleo,Jaleo,JALEO_1981_11,1981,COMM_02,COMM,"Miami flamenco circles lament him, but the passage does not clearly grant those circles authority to judge or sustain flamenco.",20
JALEO_1981_11::A14,jaleo,Jaleo,JALEO_1981_11,1981,PED_01,PED,"His encyclopedic knowledge is praised, but no teaching, correction, or pedagogical authority is described.",14
JALEO_1981_11::A15,jaleo,Jaleo,JALEO_1981_11,1981,HERIT_03,HERIT,"The Archive and preservation of old examples are present, but the passage does not clearly frame this as public heritage safeguarding or community heritage responsibility.",25
JALEO_1981_11::A15,jaleo,Jaleo,JALEO_1981_11,1981,COMM_04,COMM,"Gypsy identity is central to the narrative, but the clearest discourse work concerns origins, oral transformation, and historical attribution rather than identity-based belonging authority.",25
JALEO_1981_12::A1,jaleo,Jaleo,JALEO_1981_12,1981,AUTH_04,AUTH,"The text links poverty and simplicity to flamenco, but does not clearly frame commercial spectacle or intimate co-presence as an authenticity boundary.",23
JALEO_1981_12::A1,jaleo,Jaleo,JALEO_1981_12,1981,COMM_02,COMM,"The word Peña appears as the artist's surname, not as peña or aficionado community authority.",16
JALEO_1981_12::A2,jaleo,Jaleo,JALEO_1981_12,1981,AUTH_01,AUTH,"The phrase 'very flamenco style' suggests authenticity, but the passage primarily functions as aesthetic evaluation of Peña's playing.",19
JALEO_1981_12::A2,jaleo,Jaleo,JALEO_1981_12,1981,CRIT_03,CRIT,"The article compares Peña to Sabicas, Diego del Gastor, Morao de Jerez, Paco Cepero, and Paco de Lucía, but mainly to describe style rather than build a separate canon hierarchy.",30
JALEO_1981_12::A3,jaleo,Jaleo,JALEO_1981_12,1981,PED_03,PED,"The writer mentions pupils and lessons at Amor de Dios, but does not frame flamenco learning or access as authoritative or contested.",22
JALEO_1981_12::A3,jaleo,Jaleo,JALEO_1981_12,1981,CRIT_03,CRIT,"Several famous artists are listed as past partners and friends, but the passage does not rank or canonize them.",19
JALEO_1981_12::A4,jaleo,Jaleo,JALEO_1981_12,1981,COMM_02,COMM,"The family passage grounds Peña in domestic flamenco practice, but its clearest function is transmission and early learning rather than community authority.",22
JALEO_1981_12::A4,jaleo,Jaleo,JALEO_1981_12,1981,HERIT_02,HERIT,"The government folk-art group and Ministry of Culture are mentioned, but the visible passage does not clearly develop official heritage authorization around flamenco.",24
JALEO_1981_12::A6,jaleo,Jaleo,JALEO_1981_12,1981,AUTH_03,AUTH,"""not particularly modern"" gestures toward style/tradition but does not clearly authorize the performance through continuity or roots.",18
JALEO_1981_12::A7,jaleo,Jaleo,JALEO_1981_12,1981,HERIT_03,HERIT,"The restored Posada del Potro and practice setting are described, but the visible passage does not frame flamenco as public heritage needing safeguarding.",23
JALEO_1981_12::A8,jaleo,Jaleo,JALEO_1981_12,1981,COMM_04,COMM,"Romany family origin is mentioned, but the passage explicitly says there was no comparable musical tradition and does not use identity to authorize flamenco belonging.",25
JALEO_1981_12::A8,jaleo,Jaleo,JALEO_1981_12,1981,PED_01,PED,"Named teachers are listed, but the visible text does not strongly position them as authoritative teachers beyond biographical training.",19
JALEO_1981_12::A10,jaleo,Jaleo,JALEO_1981_12,1981,CRIT_04,CRIT,"The passage legitimates a classical/flamenco hybrid, but it does not clearly invoke an expert boundary-policing discourse beyond ordinary review judgment.",22
JALEO_1981_12::A11,jaleo,Jaleo,JALEO_1981_12,1981,COMM_04,COMM,"The passage invokes gypsies and blacksmiths as identity/community contexts for tonás, but the stronger coding focus is tradition, compás, and transmission rather than identity-based authority.",27
JALEO_1981_12::A11,jaleo,Jaleo,JALEO_1981_12,1981,CRIT_03,CRIT,"Phrases such as 'last great cantaor of Cádiz' and comparison to Manolo Caracol imply hierarchy, but they are secondary to the main evaluative criteria and lineage claims.",27
JALEO_1981_12::A12,jaleo,Jaleo,JALEO_1981_12,1981,COMM_02,COMM,"Aficionados are named, but the excerpt does not clearly grant them authority to judge or sustain flamenco.",17
JALEO_1981_12::A13,jaleo,Jaleo,JALEO_1981_12,1981,HERIT_03,HERIT,"The anthology language suggests preservation, but it is framed mainly as a commercial availability notice and aficionado resource rather than public safeguarding or heritage policy.",25
JALEO_1981_12::A13,jaleo,Jaleo,JALEO_1981_12,1981,AUTH_02,AUTH,"The phrase 'genuine flamenco inheritance' appears, but the excerpt does not draw a clear purity boundary against an excluded improper form.",21
JALEO_1982_01::A1,jaleo,Jaleo,JALEO_1982_01,1982,AUTH_01,AUTH,"The text calls a film an 'Espanolada auténtica', but the target is a film stereotype and not a clear genuineness claim about flamenco practice.",24
JALEO_1982_01::A1,jaleo,Jaleo,JALEO_1982_01,1982,PED_01,PED,"The thrown-boots anecdote says the boots would teach him to dance flamenco, but it functions as mockery rather than a serious pedagogical-authority claim.",25
JALEO_1982_01::A2,jaleo,Jaleo,JALEO_1982_01,1982,CRIT_03,CRIT,"The repeated phrase 'great dancer' elevates Morca, but it does not create a broader canon, ranking, or comparative hierarchy.",19
JALEO_1982_01::A3,jaleo,Jaleo,JALEO_1982_01,1982,CRIT_01,CRIT,"The article discusses technical measurement and disagreement, but it does not clearly praise or blame a specific performance or artist beyond applying a technical criterion.",25
JALEO_1982_01::A5,jaleo,Jaleo,JALEO_1982_01,1982,PED_01,PED,"Nelson is described as an advisor to young guitarists, but the visible text does not make flamenco pedagogy or teaching authority central enough to code.",25
JALEO_1982_01::A6,jaleo,Jaleo,JALEO_1982_01,1982,PED_03,PED,"The interview involves transnational learning in Spain and the U.S., but the strongest visible evidence concerns teacher authority, oral transmission, and foreigner boundary rather than institutional access.",28
JALEO_1982_01::A6,jaleo,Jaleo,JALEO_1982_01,1982,CRIT_03,CRIT,"Bernardo is called a legend, but the passage mainly uses that to frame Rubina's lack of awareness, not to construct a broader canon or hierarchy.",26
JALEO_1982_01::A7,jaleo,Jaleo,JALEO_1982_01,1982,AUTH_01,AUTH,"The phrase 'extremely flamenco voice' suggests flamenco quality, but the passage functions more clearly as critical praise than an authenticity claim.",21
JALEO_1982_01::A11,jaleo,Jaleo,JALEO_1982_01,1982,CRIT_03,CRIT,The old/current comparison and 'contestants' language is mostly technical and explicitly cautioned not to imply value beyond clinical information.,20
JALEO_1982_01::A11,jaleo,Jaleo,JALEO_1982_01,1982,CRIT_02,CRIT,"Speed picado and compás are technical terms here, but the excerpt does not clearly apply them as aesthetic criteria for flamenco value.",22
JALEO_1982_01::A12,jaleo,Jaleo,JALEO_1982_01,1982,PED_03,PED,"The article is instructional about guitar strings, but it does not clearly concern flamenco knowledge transmission, institutional access, or flamenco authority.",21
JALEO_1982_01::A12,jaleo,Jaleo,JALEO_1982_01,1982,CRIT_02,CRIT,"Sound, action, and tension are discussed technically rather than as evaluative flamenco aesthetic criteria.",14
JALEO_1982_01::A13,jaleo,Jaleo,JALEO_1982_01,1982,PED_03,PED,"The article gives practical repair instructions, but the visible text teaches instrument care rather than flamenco knowledge, transmission, access, or authority.",21
JALEO_1982_01::A14,jaleo,Jaleo,JALEO_1982_01,1982,AUTH_01,AUTH,"The phrase 'authentic Spanish characteristic' is used jokingly about the show starting late, not as a genuineness claim about flamenco.",20
JALEO_1982_01::A14,jaleo,Jaleo,JALEO_1982_01,1982,CRIT_02,CRIT,"The cejilla comment is a technical preference, but the excerpt does not develop it into a broader criterion of flamenco quality.",21
JALEO_1982_01::A16,jaleo,Jaleo,JALEO_1982_01,1982,COMM_03,COMM,"The text mentions juerga sites, but it does not contrast participatory/private settings with public or spectatorial flamenco.",18
JALEO_1982_02::A1,jaleo,Jaleo,JALEO_1982_02,1982,AUTH_02,AUTH,"Although 'puro' appears, the visible passage does not explicitly devalue or exclude an impure target.",15
JALEO_1982_02::A1,jaleo,Jaleo,JALEO_1982_02,1982,COMM_04,COMM,"The article mentions geography and international standing, but identity categories do not organize authority or belonging in the visible excerpt.",20
JALEO_1982_02::A2,jaleo,Jaleo,JALEO_1982_02,1982,AUTH_04,AUTH,"The comments mention costs, mass copying, and distribution, but they do not frame commerce as corrupting flamenco authenticity.",18
JALEO_1982_02::A3,jaleo,Jaleo,JALEO_1982_02,1982,AUTH_01,AUTH,"The phrase 'pure, uncompromising breed' suggests authenticity, but the visible excerpt does not develop a clear claim about proper flamenco.",20
JALEO_1982_02::A3,jaleo,Jaleo,JALEO_1982_02,1982,AUTH_03,AUTH,"Montoya is described as a source for guitarists, but the stronger discourse function is canonization rather than tradition-continuity.",19
JALEO_1982_02::A5,jaleo,Jaleo,JALEO_1982_02,1982,PED_01,PED,"The article mentions formal instruction and named teachers, but it is neutral biography rather than a claim about pedagogical authority.",20
JALEO_1982_02::A5,jaleo,Jaleo,JALEO_1982_02,1982,HERIT_01,HERIT,"The reference to Sephardic Jewish ancestry concerns personal appearance and background, not public cultural heritage discourse.",16
JALEO_1982_02::A6,jaleo,Jaleo,JALEO_1982_02,1982,COMM_03,COMM,"The text addresses the Jaleista's evening at the venue, but it does not clearly contrast participatory/private flamenco with spectatorial/public flamenco.",23
JALEO_1982_02::A7,jaleo,Jaleo,JALEO_1982_02,1982,COMM_04,COMM,"The article mentions a Hispanic community and countries represented, but the visible text does not make identity a source of flamenco authority, belonging, or representation.",25
JALEO_1982_02::A8,jaleo,Jaleo,JALEO_1982_02,1982,CRIT_01,CRIT,The phrase 'even if you do not care for Carlos Montoya's approach' acknowledges possible taste judgments but does not itself make a clear evaluative claim.,26
JALEO_1982_02::A9,jaleo,Jaleo,JALEO_1982_02,1982,CRIT_01,CRIT,"The text lists article titles including reviews and critical topics, but the summary itself does not perform those evaluations.",19
JALEO_1982_02::A9,jaleo,Jaleo,JALEO_1982_02,1982,PED_03,PED,"The back-issue list advertises access to past materials, but it does not clearly frame that access as flamenco learning or pedagogical mediation.",23
JALEO_1982_02::A10,jaleo,Jaleo,JALEO_1982_02,1982,CRIT_04,CRIT,"The speaker is about to define flamenco, but the visible passage does not yet establish critic/expert authority or apply evaluative criteria.",22
JALEO_1982_02::A11,jaleo,Jaleo,JALEO_1982_02,1982,AUTH_04,AUTH,"Money and costs are criticized, but the passage frames them as organizational/economic defects rather than threats to flamenco authenticity.",20
